fips,PST045214,PST045213,PST040210,PST120214,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030213,LND110210,POP060210
48453,1151145,1122748,1024301,12.4,9.6,1024266,7.0,23.3,8.1,49.5,81.0,8.9,1.4,6.2,0.1,2.4,33.8,50.0,76.5,17.8,31.3,87.0,44.9,53933,24.1,461514,51.8,39.8,219200,411876,2.53,33206,58025,17.4,31086,514749,4.9,98126,103385,3.9,0.9,5.0,0.0,13.2,28.2,28294664,14119812,13879471,14302,2833744,13913,990.20,1034.4
48455,14224,14401,14675,-3.1,-1.9,14585,4.9,20.3,24.0,51.6,87.6,9.6,0.7,0.5,0.0,1.6,9.2,78.9,92.6,4.2,6.7,81.3,9.9,1421,32.5,8657,81.4,3.7,80100,5091,2.81,18730,34555,16.1,182,1766,6.3,937,845,0.0,0.0,0.0,0.0,0.0,0.0,0,34025,57024,4067,11928,6,693.61,21.0
48457,21418,21453,21766,-1.6,-1.4,21766,5.2,19.5,20.3,46.1,86.0,11.6,0.8,0.3,0.0,1.3,7.4,79.4,88.5,1.8,6.9,82.8,11.8,1909,32.7,10529,82.6,2.9,75100,8224,2.37,19612,39940,17.4,258,2384,17.0,1152,1339,0.0,0.0,0.0,0.0,0.0,0.0,0,70499,114973,5665,9783,0,924.50,23.5
48459,40354,39790,39318,2.6,1.2,39309,6.3,24.0,16.9,50.5,87.7,8.7,1.0,0.5,0.0,2.0,7.4,81.1,87.2,3.3,5.8,82.5,13.3,3528,27.6,16619,78.3,7.1,89400,14286,2.73,22483,46600,15.8,464,4409,-4.0,2831,3201,0.0,0.0,0.0,0.0,0.0,0.0,0,58405,216729,5777,20243,15,582.95,67.4
48461,3454,3358,3349,3.1,0.3,3355,8.0,28.4,13.9,49.1,92.4,2.6,3.1,0.3,0.0,1.6,51.6,44.5,83.0,12.5,41.0,73.9,11.5,158,18.5,1547,73.9,2.1,48500,1218,2.67,22953,51750,17.1,86,1127,9.8,281,157,0.0,0.0,0.0,0.0,0.0,0.0,0,21753,16720,5618,0,1,1241.32,2.7
48463,27117,26916,26405,2.7,1.9,26405,7.6,28.1,15.7,50.9,96.2,1.2,1.0,0.6,0.1,0.9,69.9,28.2,87.8,9.7,53.4,69.1,14.5,1426,17.7,10943,71.1,7.0,68600,8619,3.01,17479,34902,26.5,622,6964,1.3,2683,2692,0.0,0.0,0.0,0.0,47.8,0.0,203651,120737,322212,12137,39907,28,1551.95,17.0
48465,48974,49059,48879,0.2,0.4,48879,8.3,29.1,13.4,49.4,95.5,1.8,0.8,0.7,0.2,1.0,80.2,17.2,85.3,23.3,72.2,67.0,15.3,2980,18.8,18648,66.7,15.9,91900,15082,3.14,17867,40450,22.1,765,10352,0.4,2777,3687,0.0,0.0,0.0,0.0,61.5,0.0,0,39272,524418,11036,58971,46,3144.75,15.5
48467,52910,52462,52582,0.6,-0.2,52579,5.5,23.4,19.5,51.0,93.9,3.0,1.0,0.4,0.1,1.6,10.0,84.7,89.5,4.4,8.0,81.2,13.5,4789,33.2,22717,77.9,4.5,96900,19064,2.71,21920,43439,16.4,836,7950,-0.7,4126,4434,0.0,0.0,0.0,0.0,0.0,24.8,119886,50115,410538,7915,32941,3,842.56,62.4
48469,91081,90123,86793,4.9,3.8,86793,7.2,26.1,14.2,51.0,89.6,6.8,0.8,1.3,0.1,1.4,44.9,46.7,80.6,5.6,24.8,81.8,16.3,6105,20.3,35472,65.4,19.3,110200,32072,2.71,24700,50364,16.9,2373,34376,9.0,6077,8164,0.0,0.0,3.5,0.0,22.1,23.2,0,651068,1434272,16648,130821,464,882.14,98.4
48471,69789,69452,67861,2.8,2.3,67861,4.3,15.8,11.2,41.4,73.8,22.8,0.8,1.1,0.1,1.4,17.5,57.7,80.9,7.3,15.7,81.7,17.9,5028,24.0,24639,57.0,26.0,109900,20558,2.26,16330,37617,26.0,946,11331,0.9,3866,4125,0.0,0.0,0.0,0.0,7.5,29.0,0,0,626334,9835,73827,61,784.17,86.5
48473,46820,45484,43237,8.3,5.2,43205,6.5,24.0,11.4,50.3,70.5,25.8,1.5,0.7,0.1,1.4,29.5,43.6,85.5,12.9,23.7,80.9,19.0,2256,31.0,15916,67.9,12.2,133400,13601,2.97,22412,50097,20.4,699,10266,4.6,3185,3430,5.6,0.0,0.0,0.0,0.0,22.8,0,451592,593065,16554,24703,73,513.43,84.1
48475,11625,11245,10658,9.1,5.5,10658,7.7,27.9,14.3,50.3,91.1,4.9,1.5,0.7,0.1,1.7,50.4,43.4,86.4,7.3,35.4,71.9,12.5,854,18.5,4688,72.2,10.6,57300,3938,2.69,22278,42568,20.4,299,3748,8.6,664,980,0.0,0.0,0.0,0.0,0.0,0.0,0,52031,94619,9327,8862,31,835.60,12.8
48477,34438,34169,33708,2.2,1.4,33718,6.0,21.6,19.4,50.6,78.7,18.0,0.5,1.7,0.0,1.1,14.9,65.1,87.9,6.9,13.9,80.9,23.5,2401,19.8,15591,69.2,12.0,147800,12244,2.61,23070,44858,14.9,882,12488,0.2,2818,3393,0.0,0.0,0.0,0.0,4.2,29.9,762771,0,509916,15900,41272,46,603.95,55.8
48479,266673,263772,250304,6.5,5.4,250304,9.9,34.4,8.4,51.0,97.7,0.7,0.6,0.7,0.0,0.3,95.3,3.7,84.8,27.6,91.3,64.2,17.2,5997,21.7,76224,64.0,20.7,108800,67372,3.74,14553,39449,31.4,5091,71445,2.0,22565,21217,0.0,0.9,2.1,0.0,69.4,25.8,242392,1472069,2913533,12621,317331,1623,3361.48,74.5
48481,41168,41215,41280,-0.3,-0.2,41280,6.8,26.2,15.4,50.8,83.4,14.4,0.7,0.6,0.0,0.9,39.0,46.2,92.3,8.4,26.6,74.7,14.6,2001,22.9,17182,68.0,12.7,95600,14517,2.80,20310,40411,18.8,982,11541,-2.3,3078,3574,0.0,0.0,0.0,0.0,0.0,30.1,463995,541129,466705,11439,45912,87,1086.15,38.0
48483,5714,5740,5410,5.6,6.1,5410,6.9,26.1,17.1,49.4,93.4,2.9,1.4,0.6,0.0,1.7,26.6,68.5,83.5,11.2,19.3,80.5,18.4,319,18.4,2709,72.5,2.2,76600,2319,2.35,30097,51766,14.3,200,1764,-30.3,515,626,0.0,0.0,0.0,0.0,0.0,0.0,0,25835,46067,9676,9333,0,914.52,5.9
48485,132355,132343,131669,0.5,0.5,131500,6.7,22.9,13.6,48.4,83.2,10.7,1.3,2.2,0.1,2.4,17.9,67.2,79.5,6.8,12.9,85.2,20.1,11953,15.5,55758,62.4,20.3,89800,48305,2.45,22905,45086,15.6,3150,45010,-2.3,7782,10873,0.0,0.0,3.1,0.0,6.7,26.1,1492453,548021,1715924,13382,254849,210,627.78,209.5
48487,12973,13154,13535,-4.2,-2.8,13535,6.7,24.0,16.5,50.9,86.9,8.7,1.5,1.0,0.1,1.9,27.7,61.0,85.2,4.3,14.7,79.0,16.5,896,13.1,6263,68.3,13.8,62000,5161,2.44,20373,41658,20.7,297,3632,-2.5,741,933,0.0,0.0,3.2,0.0,0.0,0.0,0,0,170215,12382,16052,1,970.84,13.9
48489,21903,21953,22134,-1.0,-0.8,22134,6.6,25.2,12.3,45.2,95.4,2.6,0.6,0.8,0.1,0.5,87.4,9.6,90.4,15.7,45.4,62.2,8.8,1081,18.0,7052,77.9,8.3,48800,5499,3.59,11313,25886,40.0,191,2331,-11.4,1294,1439,0.0,0.0,0.0,0.0,56.8,30.0,0,0,122890,6040,13211,46,590.55,37.5
48491,489250,471225,422649,15.8,11.5,422679,7.1,27.6,10.4,50.8,84.1,6.7,0.9,5.6,0.1,2.5,23.8,62.3,81.3,10.9,20.7,92.0,38.0,33319,26.0,171129,68.6,20.3,178900,154948,2.82,31070,71803,7.0,8908,137138,7.5,33398,33853,4.0,0.0,5.9,0.0,10.8,30.5,1647635,1525162,9918009,26573,583644,3594,1118.30,378.0
48493,46402,45438,42913,8.1,5.9,42918,5.6,25.0,14.3,49.9,95.3,1.8,0.9,0.5,0.0,1.4,38.8,58.0,89.7,4.6,23.4,84.6,18.0,4636,32.7,16812,84.9,3.1,143500,15157,2.85,27238,64571,11.5,601,5631,7.2,3230,3222,0.0,0.0,0.0,0.0,22.6,0.0,0,48987,180452,4609,20847,34,803.73,53.4
48495,7821,7624,7110,10.0,7.2,7110,8.2,30.3,11.2,48.5,93.7,2.9,1.9,0.5,0.0,1.0,57.3,39.2,84.0,12.8,43.0,70.1,9.6,289,23.3,3007,80.4,4.9,45100,2709,2.63,23629,48992,12.8,170,1540,9.5,471,634,0.0,0.0,0.0,0.0,0.0,0.0,0,29121,40330,6169,4671,0,841.11,8.5
48497,61638,61003,59127,4.2,3.2,59127,6.5,25.4,14.0,49.7,95.5,1.5,1.0,0.5,0.1,1.4,18.2,78.3,86.3,6.3,13.5,83.8,16.1,4581,30.9,23685,80.6,5.0,121900,20487,2.88,25663,56005,10.8,1269,18868,3.1,4789,6538,0.0,0.0,2.4,0.0,5.1,23.4,376535,418384,565279,9819,59273,64,904.42,65.4
48499,42852,42570,41961,2.1,1.5,41964,4.9,19.8,26.4,51.0,92.1,4.9,1.0,0.6,0.1,1.3,9.3,83.7,87.2,3.5,7.0,83.4,17.0,4876,27.5,20806,81.1,4.7,99900,15800,2.56,23129,43649,14.6,800,8057,-0.6,3434,4616,0.0,2.9,0.0,0.0,0.0,25.3,708014,137003,383490,9072,30363,18,645.23,65.0
48501,8286,8160,7879,5.2,3.6,7879,9.1,32.0,11.9,50.3,95.1,1.5,1.7,0.5,0.0,1.2,62.4,35.2,86.0,22.7,51.3,70.3,15.0,361,17.8,2969,80.0,2.5,71100,2654,3.00,21389,49340,11.7,184,2548,3.2,486,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51155,36959,4976,6025,14,799.71,9.9
48503,18350,18356,18550,-1.1,-1.0,18550,6.6,24.0,19.1,50.6,95.1,1.7,1.2,0.6,0.1,1.3,17.4,79.3,87.0,5.7,13.3,78.6,16.7,1345,16.3,8594,71.8,10.2,84300,7186,2.52,26979,44429,16.0,589,5955,4.7,2037,2370,0.0,1.6,0.0,0.0,0.0,17.0,301414,86167,185157,10447,17730,36,914.47,20.3
48505,14319,14356,14018,2.1,2.4,14018,10.3,33.8,11.2,49.6,98.6,0.5,0.4,0.2,0.0,0.2,93.5,5.8,87.1,24.5,87.2,54.8,8.5,478,17.7,6166,79.1,2.9,55700,4460,3.17,16671,31109,34.7,163,2218,-13.6,1471,1177,0.0,0.0,0.0,0.0,65.7,26.9,0,0,62126,4586,9403,0,998.41,14.0
48507,12267,12211,11677,5.1,4.6,11677,8.8,30.5,12.5,50.2,96.9,1.2,0.9,0.1,0.1,0.7,92.9,6.4,90.3,11.2,79.3,60.3,9.4,422,17.3,4267,68.6,13.5,39900,3654,3.15,12828,25625,35.0,109,1880,2.2,932,1099,0.0,0.0,0.0,0.0,75.3,34.8,0,0,33290,2860,4638,14,1297.41,9.0
49000,2942902,2902787,2763885,6.5,5.0,2763885,8.8,30.9,9.8,49.7,91.6,1.3,1.5,2.3,1.0,2.3,13.4,79.7,82.8,8.2,14.3,90.9,30.3,143771,21.4,1006106,70.1,21.4,212800,886770,3.12,23873,58821,12.7,71887,1101557,2.9,199393,246393,0.5,0.6,1.9,0.3,3.7,24.9,42431657,25417368,36574240,13730,3980570,15818,82169.62,33.6
49001,6461,6462,6629,-2.5,-2.5,6629,8.5,32.5,13.3,48.3,94.7,0.4,1.8,1.3,0.4,1.5,10.4,86.0,87.3,6.8,6.5,90.9,17.0,383,16.9,2918,77.7,8.6,144800,2112,2.98,19415,46660,14.1,159,1595,6.6,479,710,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89663,14776,12753,10,2589.88,2.6
49003,51518,50864,49975,3.1,1.8,49975,8.8,32.9,12.1,49.2,95.4,0.5,1.2,0.9,0.2,1.8,9.0,87.5,88.1,3.1,7.2,91.7,21.2,2724,22.6,17901,79.3,11.8,166100,16207,3.07,21720,57292,8.8,982,16393,5.9,2984,3818,0.0,0.0,1.4,0.0,1.4,20.7,3150909,0,447418,9348,36827,182,5745.55,8.7
49005,118343,117326,112656,5.0,4.1,112656,9.4,31.2,8.3,50.2,93.7,0.8,0.9,2.3,0.5,1.7,10.2,84.8,78.3,6.9,13.8,92.5,36.9,4258,16.6,38725,64.5,23.2,189100,35375,3.12,20074,49506,16.6,3041,38782,0.7,7849,10332,0.0,0.0,1.0,0.0,2.6,22.2,0,361610,1095090,10079,95153,640,1164.81,96.7
49007,20660,20931,21403,-3.5,-2.2,21403,7.9,27.1,14.6,50.4,95.1,0.7,1.4,0.9,0.2,1.7,12.9,83.4,83.8,2.9,7.2,86.0,12.6,1316,15.9,9548,69.5,12.1,122700,7764,2.64,20155,44724,15.1,513,6338,-3.2,1091,1549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,298872,15197,26154,53,1478.49,14.5
49009,1117,1130,1061,5.3,6.5,1059,4.7,23.6,20.1,44.6,96.0,0.4,1.4,0.5,0.1,1.6,4.3,93.0,85.1,1.8,1.8,86.0,18.8,108,15.0,1146,74.1,1.8,162500,305,2.37,22811,46917,8.6,23,74,0.0,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6358,4,696.98,1.5
49011,329692,322754,306479,7.6,5.3,306479,9.2,33.6,9.0,49.7,92.9,1.4,0.7,2.0,0.7,2.4,8.8,85.1,86.1,4.7,8.8,95.4,34.1,20019,22.3,101407,77.7,15.7,222600,95238,3.25,26035,69707,7.9,6499,75584,0.2,20927,25119,0.4,0.2,1.4,0.4,2.7,25.4,4985245,0,3217656,11177,274255,1893,298.78,1025.8
49013,20380,20106,18607,9.5,8.1,18607,10.4,34.3,10.8,49.2,91.6,0.6,4.6,0.4,0.4,2.4,7.7,85.5,86.3,3.0,6.9,86.4,16.0,931,22.5,9627,75.9,6.8,168000,6850,2.74,23411,57683,8.9,739,7164,2.7,1411,1930,0.0,2.1,0.0,0.0,0.0,0.0,0,54748,215996,13340,13557,145,3240.95,5.7
49015,10631,10716,10976,-3.1,-2.4,10976,8.0,31.4,14.0,49.1,97.1,0.4,1.0,0.5,0.1,0.9,6.3,91.4,87.4,2.1,5.8,89.8,12.5,546,19.1,4481,81.6,5.8,122500,3598,3.01,20137,52763,10.0,187,2605,-1.7,615,552,0.0,0.0,0.0,0.0,0.0,0.0,0,983,128628,12435,10750,12,4462.31,2.5
49017,5024,5065,5172,-2.9,-2.1,5172,6.1,25.6,18.6,47.9,94.9,0.5,2.3,0.8,0.2,1.3,5.4,90.5,89.1,3.2,6.8,92.0,20.1,449,13.3,3768,78.3,5.3,154300,1890,2.62,21989,45357,11.5,153,1182,0.0,452,566,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22916,5094,49289,43,5175.12,1.0
49019,9429,9367,9225,2.2,1.5,9225,6.8,22.6,15.4,49.9,91.9,0.7,4.3,1.0,0.1,2.0,9.8,83.5,85.2,4.7,7.6,91.0,25.2,618,14.5,5035,68.0,15.2,218800,3633,2.51,23558,45888,13.7,445,3520,-1.3,983,1261,0.0,0.0,2.9,0.0,0.0,24.4,0,19672,159918,16973,68229,62,3671.54,2.5
49021,47269,46706,46163,2.4,1.2,46163,8.6,29.1,11.1,50.0,93.6,0.6,2.4,1.1,0.4,1.9,8.1,86.6,84.1,3.3,6.1,90.6,26.4,2673,18.2,19843,62.8,27.8,168300,15435,2.93,17839,42369,20.9,1204,11013,3.3,3233,3913,0.0,0.0,0.0,0.0,0.0,20.5,735967,0,652165,15067,59642,227,3296.68,14.0
49023,10486,10327,10246,2.3,0.8,10246,9.2,35.1,11.3,48.9,96.5,0.5,1.0,0.4,0.2,1.5,4.5,92.8,89.4,1.2,5.4,89.9,14.6,534,24.0,3518,80.3,7.2,162600,3016,3.37,18108,55247,14.7,188,2084,7.4,707,748,0.0,0.0,0.0,0.0,0.0,16.7,0,19287,112160,11743,7158,33,3392.28,3.0
49025,7254,7242,7125,1.8,1.6,7125,6.0,23.4,21.5,49.7,95.9,0.4,1.8,0.5,0.1,1.4,4.2,92.0,84.6,2.8,2.8,94.4,25.3,695,16.5,5834,78.9,3.4,162300,3077,2.30,24154,48540,7.8,249,2128,2.7,679,710,0.0,0.0,0.0,0.0,0.0,15.4,0,3848,72071,11098,20941,24,3990.23,1.8
49027,12606,12628,12503,0.8,1.0,12503,8.4,31.4,15.7,48.9,95.1,0.7,1.9,0.8,0.2,1.3,13.2,83.9,87.0,8.0,11.8,86.4,19.0,755,17.6,4909,74.2,4.4,132800,4101,3.02,19972,49238,13.3,241,2813,1.6,810,870,0.0,0.0,0.0,0.0,0.0,0.0,0,23248,125054,10521,11647,9,6572.43,1.9
49029,10608,10198,9469,12.0,7.7,9469,8.5,34.8,11.4,49.3,97.8,0.3,0.4,0.5,0.1,0.9,2.9,95.3,91.7,1.8,3.3,97.6,33.4,725,26.1,3212,89.2,2.8,264400,2860,3.39,26274,80337,4.0,235,1452,2.5,897,1191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42681,5058,5686,96,609.20,15.5
49031,1484,1523,1557,-4.7,-2.2,1556,3.7,26.9,24.6,48.5,97.2,0.2,0.9,0.5,0.1,1.0,8.1,90.1,93.1,1.8,7.4,88.7,17.0,184,20.3,898,83.5,0.0,152800,570,3.07,16959,38500,25.4,24,73,5.8,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,757.79,2.1
49033,2293,2276,2264,1.3,0.5,2264,7.6,30.6,17.1,49.5,98.2,0.0,0.6,0.3,0.0,0.8,4.4,94.0,89.9,0.5,2.3,95.3,17.0,178,22.0,2882,83.4,10.1,156600,664,3.41,24258,50000,7.0,81,385,6.6,228,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11499,5601,3732,31,1028.78,2.2
49035,1091742,1080866,1029655,6.0,5.0,1029655,8.2,28.5,9.4,49.7,88.9,1.9,1.3,3.7,1.6,2.5,17.6,73.2,83.0,12.1,19.7,89.0,31.0,49590,22.2,371449,67.3,27.7,232100,344089,3.01,26103,60555,12.7,29886,524284,2.5,75602,97576,0.6,0.7,2.9,0.3,4.7,25.6,18860476,16956359,16758729,16718,1874594,4989,742.28,1387.1
49037,15251,14990,14746,3.4,1.7,14746,8.1,32.3,11.9,50.0,50.2,0.4,46.6,0.4,0.1,2.2,4.9,46.9,92.7,2.1,45.0,82.8,18.4,606,20.5,5799,81.2,5.3,127400,4216,3.42,15476,40492,27.1,258,2588,-3.1,765,779,0.0,9.4,0.0,0.0,0.0,31.6,0,0,44601,3102,0,21,7819.99,1.9
49039,28477,28243,27822,2.4,1.5,27822,6.6,27.9,12.5,47.7,94.5,1.0,1.6,0.8,0.6,1.6,9.6,86.3,80.1,4.8,9.9,88.4,20.8,1729,21.0,10367,76.2,6.1,164100,7781,3.22,17811,48369,15.7,398,4537,12.6,1721,2595,0.0,0.0,0.0,0.0,0.0,0.0,0,31160,196917,8016,8332,42,1590.15,17.5
49041,20773,20844,20801,-0.1,0.2,20802,7.4,30.9,15.5,49.1,96.5,0.3,1.5,0.4,0.2,1.2,4.8,92.3,85.4,2.4,4.7,89.9,16.4,1266,15.3,8467,79.0,7.3,151400,7146,2.82,19115,46229,15.4,515,5948,3.5,1414,1643,0.0,0.0,0.0,0.0,0.0,23.6,0,111990,324631,16494,24734,41,1910.58,10.9
49043,39105,38453,36324,7.7,5.9,36324,6.2,26.6,9.2,48.7,95.6,0.7,0.6,1.5,0.2,1.5,11.3,85.2,87.1,10.6,12.8,93.1,48.7,1912,24.1,26985,74.4,30.3,485700,13627,2.72,42462,83336,8.5,2144,26100,4.0,5423,6422,0.0,0.0,0.0,0.0,2.6,25.3,0,165809,659852,18614,228891,226,1871.71,19.4
49045,61598,60718,58218,5.8,4.3,58218,8.8,34.9,8.2,49.5,94.4,0.8,1.3,0.9,0.5,2.1,11.9,83.7,85.0,3.7,9.0,92.0,20.4,3756,29.5,20038,75.2,9.8,177500,18281,3.20,22252,61412,8.7,758,11037,3.7,2574,2778,0.0,0.0,0.0,0.0,0.0,38.3,0,73602,503618,9204,35159,313,6941.35,8.4
49047,36867,35690,32586,13.1,9.5,32588,9.9,33.5,9.1,49.1,88.6,0.5,7.8,0.6,0.4,2.1,7.9,82.1,85.1,3.7,8.6,86.2,16.2,1934,19.0,12839,75.0,11.2,187900,11007,3.04,23805,62067,11.6,1166,11090,-0.6,1775,2753,0.0,0.9,0.0,0.0,2.1,27.6,0,0,461448,15958,46512,321,4479.69,7.3
49049,560974,551926,516564,8.6,6.8,516564,10.4,35.0,7.0,49.7,93.7,0.7,0.8,1.6,0.8,2.4,11.0,83.6,78.1,7.2,13.1,93.6,36.5,17282,21.1,154064,67.9,22.2,222100,143005,3.61,20774,60196,14.0,11374,170323,4.1,39431,45490,0.5,0.0,1.1,0.4,3.5,24.2,0,2424955,5772180,11254,451687,3390,2003.45,257.8
49051,27714,26563,23530,17.8,12.9,23530,8.2,33.4,9.4,48.7,96.0,0.4,0.9,1.1,0.2,1.4,12.9,84.4,86.4,10.2,15.0,89.6,33.4,853,23.9,11225,75.5,10.4,307600,7602,3.21,25777,65050,9.5,807,5345,6.4,2362,3116,0.0,0.0,0.0,0.0,5.1,19.1,0,0,228355,11197,38846,395,1175.50,20.0
49053,151948,147719,138115,10.0,7.0,138115,7.6,28.8,18.9,50.6,93.8,0.8,1.7,0.8,0.9,1.9,9.9,85.4,81.6,5.9,8.5,91.7,26.4,10729,18.1,60515,69.1,13.7,212900,46826,2.99,21472,49279,15.3,4195,40096,6.0,11837,14277,0.0,0.0,0.8,0.0,2.5,21.3,609632,510839,2087828,15781,254511,1885,2426.36,56.9
49055,2723,2732,2778,-2.0,-1.7,2778,6.2,27.8,18.1,49.8,96.3,0.1,1.0,0.8,0.3,1.5,5.4,91.9,89.8,2.4,3.8,95.7,25.2,205,14.4,1601,83.9,6.2,173500,970,2.80,19858,41458,18.2,81,632,-3.1,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27847,11197,7736,15,2460.68,1.1
49057,240475,238422,231236,4.0,3.1,231236,8.3,29.3,10.9,49.8,92.9,1.6,1.2,1.5,0.3,2.4,17.4,77.4,84.7,7.1,13.2,88.8,22.7,16813,21.4,87105,71.6,20.6,170000,79525,2.90,23106,54974,12.8,5007,75494,5.5,12674,17724,0.9,0.0,0.0,0.0,4.8,26.7,0,2218165,2810553,12715,261152,703,576.08,401.4
50000,626562,626855,625745,0.1,0.2,625741,4.9,19.6,16.4,50.7,95.2,1.2,0.4,1.4,0.0,1.8,1.7,93.8,86.6,4.1,5.2,91.4,34.8,48456,22.2,323920,71.0,23.0,216800,257004,2.34,29167,54267,11.8,21119,262474,-1.1,59836,78729,0.0,0.5,0.8,0.0,0.6,26.0,10751461,5121694,9310119,15005,1367630,1499,9216.66,67.9
50001,37009,36898,36824,0.5,0.2,36821,4.3,18.5,16.2,50.1,95.4,1.0,0.3,1.6,0.0,1.8,2.0,93.7,86.4,4.1,5.1,90.7,35.6,2610,23.8,16831,74.1,14.2,234500,14164,2.40,28722,57565,11.3,1139,12178,-1.9,3798,5217,0.0,0.0,0.0,0.0,0.0,22.1,538957,101400,464847,12657,48164,93,766.33,48.0
50003,36445,36692,37125,-1.8,-1.2,37125,4.8,19.5,20.6,51.6,96.5,1.0,0.3,0.9,0.0,1.3,1.7,95.1,88.1,2.6,4.2,90.1,32.3,3327,19.0,20859,70.6,20.2,214800,15442,2.29,29196,50221,13.9,1403,15194,3.2,3743,4812,0.0,0.0,0.0,0.0,0.6,24.8,571644,0,833024,22861,106659,55,674.98,55.0
50005,30981,31151,31226,-0.8,-0.2,31227,4.9,20.8,17.1,50.1,96.5,0.7,0.5,0.8,0.0,1.4,1.3,95.4,87.2,2.1,3.4,89.8,26.6,2654,23.1,15959,73.4,19.0,164300,12491,2.40,23584,45395,14.1,944,9094,3.4,2930,3726,0.0,0.0,0.0,0.0,0.0,28.0,339060,66247,412719,13565,29922,49,648.86,48.1
50007,160531,159818,156540,2.5,2.1,156545,4.8,18.8,12.7,51.1,92.2,2.3,0.3,3.2,0.0,2.0,2.0,90.5,81.5,7.2,8.4,93.9,47.4,9404,20.1,66648,65.1,35.1,267500,62587,2.37,33281,63989,11.2,5523,89448,6.3,13617,17895,0.8,0.0,0.0,0.0,1.0,28.2,4823542,2392465,2740931,18188,360756,589,536.58,291.7
50009,6125,6196,6306,-2.9,-1.7,6306,4.4,17.6,22.3,49.3,97.1,0.4,0.6,0.4,0.0,1.5,1.3,96.0,91.2,4.2,8.7,83.3,14.7,659,27.5,5012,81.0,7.5,122200,2774,2.26,20887,35916,15.9,116,494,-1.8,536,479,0.0,0.0,0.0,0.0,0.0,23.8,62793,0,15031,2325,3090,9,663.60,9.5
50011,48642,48272,47752,1.9,1.1,47746,6.1,23.3,13.4,50.4,95.6,0.6,1.0,0.6,0.0,2.2,1.4,94.5,90.9,2.7,3.6,88.8,23.7,3939,27.1,21807,76.1,16.1,204400,18616,2.55,27398,56240,10.2,1020,12038,3.7,3657,4754,0.0,0.0,0.0,0.0,0.0,23.6,0,413283,545346,11383,39606,151,633.71,75.3
50013,6994,6982,6970,0.3,0.2,6970,4.7,19.1,16.7,50.4,95.1,0.5,1.1,0.4,0.1,2.7,1.5,93.9,90.2,3.1,3.4,91.6,30.3,559,33.0,5071,81.2,5.7,254300,3023,2.31,33159,59509,6.9,180,624,-10.2,736,865,0.0,0.0,0.0,0.0,0.0,0.0,0,9066,39465,5229,6528,18,81.81,85.2
50015,25082,25050,24475,2.5,2.3,24475,5.4,21.4,14.7,50.1,96.4,0.8,0.5,0.6,0.0,1.7,1.5,95.0,87.1,3.5,4.1,92.6,36.4,1628,25.5,13085,71.3,20.6,218800,10046,2.38,27157,52686,12.6,944,10592,-0.1,2746,3479,0.0,0.0,0.0,0.0,0.0,31.4,0,0,313467,12412,174189,41,458.80,53.3
50017,28859,28879,28936,-0.3,-0.2,28936,4.9,19.9,17.0,50.2,96.9,0.6,0.3,0.5,0.0,1.6,1.2,95.9,91.9,1.6,2.9,91.3,29.9,2227,26.2,14865,81.5,9.4,183900,11962,2.36,27289,52480,13.1,766,6169,0.9,2948,4189,0.0,0.0,0.0,0.0,0.0,24.7,161917,0,237240,8181,26208,34,687.03,42.1
50019,27082,27170,27231,-0.5,-0.2,27231,4.9,20.5,19.7,49.7,96.7,0.8,0.5,0.4,0.0,1.5,1.3,95.7,88.5,4.4,6.0,86.2,21.3,2366,22.8,16390,77.4,14.0,156300,11043,2.39,22303,41953,15.4,793,8190,2.5,2527,3431,0.0,0.0,0.0,0.0,0.0,18.2,0,73373,324145,11858,36307,147,693.27,39.3
50021,60086,60545,61646,-2.5,-1.8,61642,4.6,18.4,18.7,50.7,97.1,0.6,0.3,0.7,0.0,1.4,1.3,96.0,86.6,2.1,4.1,89.4,28.0,5261,20.4,33649,69.7,25.6,176800,25754,2.29,26205,49271,13.0,2166,24163,-1.1,5161,7560,0.0,0.0,0.0,0.0,0.5,23.9,640754,267644,1084887,17136,124431,46,929.82,66.3
